CAGDP2 Gross domestic product (GDP) by county 1
CAGDP2 Gross domestic product (GDP) by county 1
County
GeoFIPS,GeoName,2005
01001,"Autauga, AL",870996
01003,"Baldwin, AL",4210190
01005,"Barbour, AL",648062
01007,"Bibb, AL",207732
01009,"Blount, AL",635634
01011,"Bullock, AL",149451
01013,"Butler, AL",384404
01015,"Calhoun, AL",2763445
01017,"Chambers, AL",635523
01019,"Cherokee, AL",302784
01021,"Chilton, AL",556784
01023,"Choctaw, AL",522783
01025,"Clarke, AL",576780
01027,"Clay, AL",267550
01029,"Cleburne, AL",210581
01031,"Coffee, AL",831747
01033,"Colbert, AL",1503047
01035,"Conecuh, AL",306480
01037,"Coosa, AL",137749
01039,"Covington, AL",796819
01041,"Crenshaw, AL",283553
01043,"Cullman, AL",1866381
01045,"Dale, AL",1259421
01047,"Dallas, AL",985793
01049,"DeKalb, AL",1422447
01051,"Elmore, AL",1098222
01053,"Escambia, AL",1002817
01055,"Etowah, AL",2184459
01057,"Fayette, AL",269389
01059,"Franklin, AL",642335
01061,"Geneva, AL",349120
01063,"Greene, AL",244009
01065,"Hale, AL",238290
01067,"Henry, AL",279432
01069,"Houston, AL",3154176
01071,"Jackson, AL",1240634
01073,"Jefferson, AL",31470124
01075,"Lamar, AL",278938
01077,"Lauderdale, AL",1703398
01079,"Lawrence, AL",526647
01081,"Lee, AL",2423807
01083,"Limestone, AL",1951936
01085,"Lowndes, AL",291218
01087,"Macon, AL",195449
01089,"Madison, AL",11719547
01091,"Marengo, AL",506470
01093,"Marion, AL",713653
01095,"Marshall, AL",2118478
01097,"Mobile, AL",11916104
01099,"Monroe, AL",706098
01101,"Montgomery, AL",8104191
01103,"Morgan, AL",3622211
01105,"Perry, AL",149480
01107,"Pickens, AL",294873
01109,"Pike, AL",776783
01111,"Randolph, AL",336897
01113,"Russell, AL",825410
01115,"St. Clair, AL",1097065
01117,"Shelby, AL",6076953
01119,"Sumter, AL",207688
01121,"Talladega, AL",2349649
01123,"Tallapoosa, AL",917783
01125,"Tuscaloosa, AL",6435602
01127,"Walker, AL",1412076
01129,"Washington, AL",500968
01131,"Wilcox, AL",293212
01133,"Winston, AL",584313
02013,"Aleutians East Borough, AK",144271
02016,"Aleutians West Census Area, AK",356918
02020,"Anchorage Municipality, AK",12033158
02050,"Bethel Census Area, AK",295707
02060,"Bristol Bay Borough, AK",79313
02063,"Chugach Census Area, AK*",(NA)
02066,"Copper River Census Area, AK*",(NA)
02068,"Denali Borough, AK",123243
02070,"Dillingham Census Area, AK",132349
02090,"Fairbanks North Star Borough, AK",3046492
02100,"Haines Borough, AK",63761
02105,"Hoonah-Angoon Census Area, AK*",(NA)
02110,"Juneau City and Borough, AK",960977
02122,"Kenai Peninsula Borough, AK",1725433
02130,"Ketchikan Gateway Borough, AK*",452007
02150,"Kodiak Island Borough, AK",380198
02158,"Kusilvak Census Area, AK*",42798
02164,"Lake and Peninsula Borough, AK",39837
02170,"Matanuska-Susitna Borough, AK",1267628
02180,"Nome Census Area, AK",174289
02185,"North Slope Borough, AK",9428507
02188,"Northwest Arctic Borough, AK",305429
02195,"Petersburg Borough, AK*",(NA)
02198,"Prince of Wales-Hyder Census Area, AK*",(NA)
02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",110589
02220,"Sitka City and Borough, AK",258545
02230,"Skagway Municipality, AK*",(NA)
02232,"Skagway-Hoonah-Angoon Census Area, AK*",87250
02240,"Southeast Fairbanks Census Area, AK",271039
02261,"Valdez-Cordova Census Area, AK*",821580
02275,"Wrangell City and Borough, AK*",(NA)
02280,"Wrangell-Petersburg Census Area, AK*",165204
02282,"Yakutat City and Borough, AK*",18869
02290,"Yukon-Koyukuk Census Area, AK",127670
04001,"Apache, AZ",922549
04003,"Cochise, AZ",1952772
04005,"Coconino, AZ",3607315
04007,"Gila, AZ",1001740
04009,"Graham, AZ",378856
04011,"Greenlee, AZ",907508
04012,"La Paz, AZ",392434
04013,"Maricopa, AZ",147017126
04015,"Mohave, AZ",3624305
04017,"Navajo, AZ",1801262
04019,"Pima, AZ",24226792
04021,"Pinal, AZ",3361258
04023,"Santa Cruz, AZ",882417
04025,"Yavapai, AZ",4255116
04027,"Yuma, AZ",3967019
05001,"Arkansas, AR",643967
05003,"Ashley, AR",629839
05005,"Baxter, AR",855354
05007,"Benton, AR",7438453
05009,"Boone, AR",842832
05011,"Bradley, AR",246842
05013,"Calhoun, AR",273797
05015,"Carroll, AR",659520
05017,"Chicot, AR",190186
05019,"Clark, AR",522114
05021,"Clay, AR",296503
05023,"Cleburne, AR",439838
05025,"Cleveland, AR",94490
05027,"Columbia, AR",635725
05029,"Conway, AR",422202
05031,"Craighead, AR",2572636
05033,"Crawford, AR",1152171
05035,"Crittenden, AR",1096918
05037,"Cross, AR",328834
05039,"Dallas, AR",178332
05041,"Desha, AR",333828
05043,"Drew, AR",343368
05045,"Faulkner, AR",2169712
05047,"Franklin, AR",393362
05049,"Fulton, AR",120240
05051,"Garland, AR",2179807
05053,"Grant, AR",221451
05055,"Greene, AR",1032453
05057,"Hempstead, AR",612117
05059,"Hot Spring, AR",578078
05061,"Howard, AR",551227
05063,"Independence, AR",1430053
05065,"Izard, AR",178889
05067,"Jackson, AR",370064
05069,"Jefferson, AR",2348120
05071,"Johnson, AR",552325
05073,"Lafayette, AR",145420
05075,"Lawrence, AR",290225
05077,"Lee, AR",113051
05079,"Lincoln, AR",147579
05081,"Little River, AR",384774
05083,"Logan, AR",474349
05085,"Lonoke, AR",811181
05087,"Madison, AR",257897
05089,"Marion, AR",255002
05091,"Miller, AR",954987
