CAGDP2 Gross domestic product (GDP) by county 1
CAGDP2 Gross domestic product (GDP) by county 1
County
GeoFIPS,GeoName,2002
01001,"Autauga, AL",689654
01003,"Baldwin, AL",2969499
01005,"Barbour, AL",548419
01007,"Bibb, AL",166252
01009,"Blount, AL",548207
01011,"Bullock, AL",148526
01013,"Butler, AL",330535
01015,"Calhoun, AL",2213621
01017,"Chambers, AL",663995
01019,"Cherokee, AL",258304
01021,"Chilton, AL",450437
01023,"Choctaw, AL",417121
01025,"Clarke, AL",458965
01027,"Clay, AL",221058
01029,"Cleburne, AL",175097
01031,"Coffee, AL",692750
01033,"Colbert, AL",1102256
01035,"Conecuh, AL",205690
01037,"Coosa, AL",118651
01039,"Covington, AL",725933
01041,"Crenshaw, AL",178087
01043,"Cullman, AL",1460483
01045,"Dale, AL",857421
01047,"Dallas, AL",829641
01049,"DeKalb, AL",1273784
01051,"Elmore, AL",805112
01053,"Escambia, AL",727240
01055,"Etowah, AL",1893885
01057,"Fayette, AL",226990
01059,"Franklin, AL",495865
01061,"Geneva, AL",305450
01063,"Greene, AL",170811
01065,"Hale, AL",173239
01067,"Henry, AL",245544
01069,"Houston, AL",2748418
01071,"Jackson, AL",1009511
01073,"Jefferson, AL",26670645
01075,"Lamar, AL",237441
01077,"Lauderdale, AL",1412762
01079,"Lawrence, AL",478395
01081,"Lee, AL",1785988
01083,"Limestone, AL",1572696
01085,"Lowndes, AL",209248
01087,"Macon, AL",139297
01089,"Madison, AL",9196089
01091,"Marengo, AL",417134
01093,"Marion, AL",546822
01095,"Marshall, AL",1763172
01097,"Mobile, AL",9901284
01099,"Monroe, AL",547333
01101,"Montgomery, AL",6621715
01103,"Morgan, AL",2863160
01105,"Perry, AL",109724
01107,"Pickens, AL",226520
01109,"Pike, AL",589989
01111,"Randolph, AL",282080
01113,"Russell, AL",741112
01115,"St. Clair, AL",888329
01117,"Shelby, AL",4266707
01119,"Sumter, AL",171658
01121,"Talladega, AL",1650173
01123,"Tallapoosa, AL",640732
01125,"Tuscaloosa, AL",4467652
01127,"Walker, AL",1080872
01129,"Washington, AL",442037
01131,"Wilcox, AL",239428
01133,"Winston, AL",490662
02013,"Aleutians East Borough, AK",90979
02016,"Aleutians West Census Area, AK",206985
02020,"Anchorage Municipality, AK",10038995
02050,"Bethel Census Area, AK",260273
02060,"Bristol Bay Borough, AK",49306
02063,"Chugach Census Area, AK*",(NA)
02066,"Copper River Census Area, AK*",(NA)
02068,"Denali Borough, AK",98768
02070,"Dillingham Census Area, AK",116588
02090,"Fairbanks North Star Borough, AK",2351734
02100,"Haines Borough, AK",50267
02105,"Hoonah-Angoon Census Area, AK*",(NA)
02110,"Juneau City and Borough, AK",765992
02122,"Kenai Peninsula Borough, AK",1476130
02130,"Ketchikan Gateway Borough, AK*",405400
02150,"Kodiak Island Borough, AK",325735
02158,"Kusilvak Census Area, AK*",33599
02164,"Lake and Peninsula Borough, AK",38551
02170,"Matanuska-Susitna Borough, AK",956713
02180,"Nome Census Area, AK",147373
02185,"North Slope Borough, AK",4141975
02188,"Northwest Arctic Borough, AK",208113
02195,"Petersburg Borough, AK*",(NA)
02198,"Prince of Wales-Hyder Census Area, AK*",(NA)
02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",83522
02220,"Sitka City and Borough, AK",226261
02230,"Skagway Municipality, AK*",(NA)
02232,"Skagway-Hoonah-Angoon Census Area, AK*",78623
02240,"Southeast Fairbanks Census Area, AK",139019
02261,"Valdez-Cordova Census Area, AK*",887575
02275,"Wrangell City and Borough, AK*",(NA)
02280,"Wrangell-Petersburg Census Area, AK*",169653
02282,"Yakutat City and Borough, AK*",15570
02290,"Yukon-Koyukuk Census Area, AK",119791
04001,"Apache, AZ",846404
04003,"Cochise, AZ",1587229
04005,"Coconino, AZ",3007641
04007,"Gila, AZ",766571
04009,"Graham, AZ",293938
04011,"Greenlee, AZ",386733
04012,"La Paz, AZ",293010
04013,"Maricopa, AZ",114733588
04015,"Mohave, AZ",2850123
04017,"Navajo, AZ",1484211
04019,"Pima, AZ",20752695
04021,"Pinal, AZ",2601406
04023,"Santa Cruz, AZ",757841
04025,"Yavapai, AZ",3090422
04027,"Yuma, AZ",3185969
05001,"Arkansas, AR",555956
05003,"Ashley, AR",581324
05005,"Baxter, AR",749308
05007,"Benton, AR",5650122
05009,"Boone, AR",729139
05011,"Bradley, AR",189151
05013,"Calhoun, AR",220191
05015,"Carroll, AR",519976
05017,"Chicot, AR",159065
05019,"Clark, AR",461818
05021,"Clay, AR",265831
05023,"Cleburne, AR",402184
05025,"Cleveland, AR",76904
05027,"Columbia, AR",494697
05029,"Conway, AR",376093
05031,"Craighead, AR",2069871
05033,"Crawford, AR",925884
05035,"Crittenden, AR",931719
05037,"Cross, AR",263667
05039,"Dallas, AR",142159
05041,"Desha, AR",276520
05043,"Drew, AR",278464
05045,"Faulkner, AR",1769579
05047,"Franklin, AR",264247
05049,"Fulton, AR",96724
05051,"Garland, AR",1850262
05053,"Grant, AR",181850
05055,"Greene, AR",779662
05057,"Hempstead, AR",484558
05059,"Hot Spring, AR",466433
05061,"Howard, AR",450700
05063,"Independence, AR",1192940
05065,"Izard, AR",158823
05067,"Jackson, AR",291664
05069,"Jefferson, AR",2014981
05071,"Johnson, AR",444043
05073,"Lafayette, AR",139321
05075,"Lawrence, AR",261074
05077,"Lee, AR",99406
05079,"Lincoln, AR",118820
05081,"Little River, AR",353479
05083,"Logan, AR",330089
05085,"Lonoke, AR",635915
05087,"Madison, AR",212859
05089,"Marion, AR",209716
05091,"Miller, AR",833311
05093,"Mississippi, AR",1445993
05095,"Monroe, AR",119973
05097,"Montgomery, AR",102364
05099,"Nevada, AR",146592
05101,"Newton, AR",60178
05103,"Ouachita, AR",349062
05105,"Perry, AR",80163
05107,"Phillips, AR",314229
05109,"Pike, AR",157946
05111,"Poinsett, AR",336121
05113,"Polk, AR",306582
05115,"Pope, AR",1630249
05117,"Prairie, AR",96262
05119,"Pulaski, AR",14812741
05121,"Randolph, AR",257485
05123,"St. Francis, AR",457360
05125,"Saline, AR",1049193
05127,"Scott, AR",185841
05129,"Searcy, AR",80064
05131,"Sebastian, AR",4297506
05133,"Sevier, AR",304467
05135,"Sharp, AR",198503
05137,"Stone, AR",145316
05139,"Union, AR",1495732
05141,"Van Buren, AR",212833
05143,"Washington, AR",4669055
05145,"White, AR",1191999
05147,"Woodruff, AR",119695
05149,"Yell, AR",359703
06001,"Alameda, CA",59576036
06003,"Alpine, CA",52625
06005,"Amador, CA",868264
06007,"Butte, CA",4405753
06009,"Calaveras, CA",703140
06011,"Colusa, CA",474169
06013,"Contra Costa, CA",40142383
06015,"Del Norte, CA",285681
06017,"El Dorado, CA",3886352
06019,"Fresno, CA",18916787
06021,"Glenn, CA",471076
06023,"Humboldt, CA",2712812
06025,"Imperial, CA",3378491
06027,"Inyo, CA",621738
06029,"Kern, CA",17554942
06031,"Kings, CA",1921092
06033,"Lake, CA",1018203
06035,"Lassen, CA",363366
06037,"Los Angeles, CA",358299644
06039,"Madera, CA",2244300
06041,"Marin, CA",13147236
06043,"Mariposa, CA",296951
06045,"Mendocino, CA",1969439
06047,"Merced, CA",3771040
06049,"Modoc, CA",161927
06051,"Mono, CA",491182
06053,"Monterey, CA",13851711
06055,"Napa, CA",5332946
06057,"Nevada, CA",2409500
06059,"Orange, CA",124476814
06061,"Placer, CA",9984269
06063,"Plumas, CA",572760
06065,"Riverside, CA",33296067
06067,"Sacramento, CA",36727655
06069,"San Benito, CA",1066144
06071,"San Bernardino, CA",36074755
06073,"San Diego, CA",97750694
06075,"San Francisco, CA",59070883
06077,"San Joaquin, CA",14232125
06079,"San Luis Obispo, CA",7915246
06081,"San Mateo, CA",40949700
06083,"Santa Barbara, CA",12464207
06085,"Santa Clara, CA",106290063
06087,"Santa Cruz, CA",7626222
06089,"Shasta, CA",4485432
06091,"Sierra, CA",54709
