CAGDP2 Gross domestic product (GDP) by county 1
CAGDP2 Gross domestic product (GDP) by county 1
County
GeoFIPS,GeoName,2023
01001,"Autauga, AL",2197843
01003,"Baldwin, AL",11588951
01005,"Barbour, AL",807617
01007,"Bibb, AL",505693
01009,"Blount, AL",1190537
01011,"Bullock, AL",301284
01013,"Butler, AL",773964
01015,"Calhoun, AL",4664473
01017,"Chambers, AL",989431
01019,"Cherokee, AL",637700
01021,"Chilton, AL",1359697
01023,"Choctaw, AL",659472
01025,"Clarke, AL",952364
01027,"Clay, AL",469621
01029,"Cleburne, AL",355810
01031,"Coffee, AL",1849343
01033,"Colbert, AL",2905825
01035,"Conecuh, AL",431127
01037,"Coosa, AL",213340
01039,"Covington, AL",1401464
01041,"Crenshaw, AL",501085
01043,"Cullman, AL",3625669
01045,"Dale, AL",1975396
01047,"Dallas, AL",1437171
01049,"DeKalb, AL",2496455
01051,"Elmore, AL",2406232
01053,"Escambia, AL",1267984
01055,"Etowah, AL",3314986
01057,"Fayette, AL",370768
01059,"Franklin, AL",1057990
01061,"Geneva, AL",673518
01063,"Greene, AL",236049
01065,"Hale, AL",288313
01067,"Henry, AL",568780
01069,"Houston, AL",6910920
01071,"Jackson, AL",1775135
01073,"Jefferson, AL",55193624
01075,"Lamar, AL",402551
01077,"Lauderdale, AL",3164283
01079,"Lawrence, AL",767382
01081,"Lee, AL",6877615
01083,"Limestone, AL",5705242
01085,"Lowndes, AL",456590
01087,"Macon, AL",386117
01089,"Madison, AL",28750840
01091,"Marengo, AL",904530
01093,"Marion, AL",1137264
01095,"Marshall, AL",4365377
01097,"Mobile, AL",25628104
01099,"Monroe, AL",711386
01101,"Montgomery, AL",14041575
01103,"Morgan, AL",7261579
01105,"Perry, AL",211116
01107,"Pickens, AL",422863
01109,"Pike, AL",1662092
01111,"Randolph, AL",560880
01113,"Russell, AL",1881971
01115,"St. Clair, AL",2586916
01117,"Shelby, AL",15775800
01119,"Sumter, AL",319182
01121,"Talladega, AL",3528609
01123,"Tallapoosa, AL",1615559
01125,"Tuscaloosa, AL",11210712
01127,"Walker, AL",2116501
01129,"Washington, AL",1093596
01131,"Wilcox, AL",383671
01133,"Winston, AL",983189
02013,"Aleutians East Borough, AK",426572
02016,"Aleutians West Census Area, AK",917297
02020,"Anchorage Municipality, AK",25222558
02050,"Bethel Census Area, AK",563520
02060,"Bristol Bay Borough, AK",156234
02063,"Chugach Census Area, AK*",1509546
02066,"Copper River Census Area, AK*",122447
02068,"Denali Borough, AK",354070
02070,"Dillingham Census Area, AK",245273
02090,"Fairbanks North Star Borough, AK",4737671
02100,"Haines Borough, AK",118407
02105,"Hoonah-Angoon Census Area, AK*",90958
02110,"Juneau City and Borough, AK",2223839
02122,"Kenai Peninsula Borough, AK",2824056
02130,"Ketchikan Gateway Borough, AK*",908453
02150,"Kodiak Island Borough, AK",727276
02158,"Kusilvak Census Area, AK*",73383
02164,"Lake and Peninsula Borough, AK",85319
02170,"Matanuska-Susitna Borough, AK",3545117
02180,"Nome Census Area, AK",385493
02185,"North Slope Borough, AK",7647487
02188,"Northwest Arctic Borough, AK",655270
02195,"Petersburg Borough, AK*",160042
02198,"Prince of Wales-Hyder Census Area, AK*",195093
02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",(NA)
02220,"Sitka City and Borough, AK",561204
02230,"Skagway Municipality, AK*",96839
02232,"Skagway-Hoonah-Angoon Census Area, AK*",(NA)
02240,"Southeast Fairbanks Census Area, AK",803355
02261,"Valdez-Cordova Census Area, AK*",(NA)
02275,"Wrangell City and Borough, AK*",91662
02280,"Wrangell-Petersburg Census Area, AK*",(NA)
02282,"Yakutat City and Borough, AK*",30288
02290,"Yukon-Koyukuk Census Area, AK",222617
04001,"Apache, AZ",1888970
04003,"Cochise, AZ",4164635
04005,"Coconino, AZ",8062100
04007,"Gila, AZ",1791964
04009,"Graham, AZ",1419144
04011,"Greenlee, AZ",2040426
04012,"La Paz, AZ",635479
04013,"Maricopa, AZ",359593664
04015,"Mohave, AZ",7793280
04017,"Navajo, AZ",2779940
04019,"Pima, AZ",52487557
04021,"Pinal, AZ",12023345
04023,"Santa Cruz, AZ",2149828
04025,"Yavapai, AZ",9839523
04027,"Yuma, AZ",8405138
05001,"Arkansas, AR",1351777
05003,"Ashley, AR",1046471
05005,"Baxter, AR",2067414
05007,"Benton, AR",22513833
05009,"Boone, AR",1582042
05011,"Bradley, AR",392327
05013,"Calhoun, AR",397646
05015,"Carroll, AR",1006354
05017,"Chicot, AR",302773
05019,"Clark, AR",879095
05021,"Clay, AR",418101
05023,"Cleburne, AR",733164
05025,"Cleveland, AR",166468
05027,"Columbia, AR",1155690
05029,"Conway, AR",834210
05031,"Craighead, AR",6191805
05033,"Crawford, AR",2043003
05035,"Crittenden, AR",2052975
05037,"Cross, AR",529056
05039,"Dallas, AR",305728
05041,"Desha, AR",661076
05043,"Drew, AR",638966
05045,"Faulkner, AR",4793022
05047,"Franklin, AR",486361
05049,"Fulton, AR",188465
05051,"Garland, AR",4145972
05053,"Grant, AR",546208
05055,"Greene, AR",1808553
05057,"Hempstead, AR",1104846
05059,"Hot Spring, AR",1343090
05061,"Howard, AR",729555
05063,"Independence, AR",2320981
05065,"Izard, AR",296654
05067,"Jackson, AR",951358
05069,"Jefferson, AR",2908864
05071,"Johnson, AR",781957
05073,"Lafayette, AR",155291
05075,"Lawrence, AR",502734
05077,"Lee, AR",185435
05079,"Lincoln, AR",241845
05081,"Little River, AR",607544
05083,"Logan, AR",543289
05085,"Lonoke, AR",1807311
05087,"Madison, AR",505172
05089,"Marion, AR",686694
05091,"Miller, AR",1606057
05093,"Mississippi, AR",3923495
05095,"Monroe, AR",255489
05097,"Montgomery, AR",157070
05099,"Nevada, AR",260214
05101,"Newton, AR",99318
05103,"Ouachita, AR",716296
05105,"Perry, AR",200044
05107,"Phillips, AR",625540
05109,"Pike, AR",314583
05111,"Poinsett, AR",770598
05113,"Polk, AR",685238
05115,"Pope, AR",3634467
05117,"Prairie, AR",265573
05119,"Pulaski, AR",32704142
05121,"Randolph, AR",577166
05123,"St. Francis, AR",724730
05125,"Saline, AR",3534152
05127,"Scott, AR",396884
05129,"Searcy, AR",222140
05131,"Sebastian, AR",8234562
05133,"Sevier, AR",577072
05135,"Sharp, AR",443749
05137,"Stone, AR",288346
05139,"Union, AR",3291418
05141,"Van Buren, AR",429892
05143,"Washington, AR",14598088
05145,"White, AR",2833267
05147,"Woodruff, AR",338214
05149,"Yell, AR",683935
06001,"Alameda, CA",157025282
06003,"Alpine, CA",110102
06005,"Amador, CA",1573246
06007,"Butte, CA",10178892
06009,"Calaveras, CA",1588052
06011,"Colusa, CA",2016043
06013,"Contra Costa, CA",88038135
06015,"Del Norte, CA",669244
06017,"El Dorado, CA",9746957
06019,"Fresno, CA",50756876
06021,"Glenn, CA",1258076
06023,"Humboldt, CA",5594944
06025,"Imperial, CA",10254921
06027,"Inyo, CA",1115023
06029,"Kern, CA",50197161
06031,"Kings, CA",5635376
06033,"Lake, CA",2052258
06035,"Lassen, CA",659447
06037,"Los Angeles, CA",864588712
06039,"Madera, CA",6741399
06041,"Marin, CA",33219722
06043,"Mariposa, CA",673278
06045,"Mendocino, CA",3740585
06047,"Merced, CA",10028698
06049,"Modoc, CA",540480
06051,"Mono, CA",1221438
06053,"Monterey, CA",31000079
06055,"Napa, CA",12653552
06057,"Nevada, CA",4967730
06059,"Orange, CA",310683589
06061,"Placer, CA",29974949
06063,"Plumas, CA",1067241
06065,"Riverside, CA",109023648
06067,"Sacramento, CA",94626602
06069,"San Benito, CA",2576591
06071,"San Bernardino, CA",109657696
06073,"San Diego, CA",261338001
06075,"San Francisco, CA",237897838
06077,"San Joaquin, CA",37338574
06079,"San Luis Obispo, CA",20376975
06081,"San Mateo, CA",190201634
06083,"Santa Barbara, CA",33337319
06085,"Santa Clara, CA",388008217
06087,"Santa Cruz, CA",17376362
06089,"Shasta, CA",9428558
06091,"Sierra, CA",77987
06093,"Siskiyou, CA",1806672
06095,"Solano, CA",30699009
06097,"Sonoma, CA",34509699
06099,"Stanislaus, CA",26301101
06101,"Sutter, CA",4566081
06103,"Tehama, CA",2371376
06105,"Trinity, CA",385121
06107,"Tulare, CA",19902211
06109,"Tuolumne, CA",2750044
06111,"Ventura, CA",57574605
06113,"Yolo, CA",13622206
06115,"Yuba, CA",2624881
08001,"Adams, CO*",34292747
08003,"Alamosa, CO",742804
08005,"Arapahoe, CO",59363918
08007,"Archuleta, CO",634251
08009,"Baca, CO",224030
08011,"Bent, CO",149639
08013,"Boulder, CO*",33894755
08014,"Broomfield, CO*",10586980
08015,"Chaffee, CO",1000660
08017,"Cheyenne, CO",380736
08019,"Clear Creek, CO",713713
08021,"Conejos, CO",228795
08023,"Costilla, CO",91340
08025,"Crowley, CO",110227
08027,"Custer, CO",194751
08029,"Delta, CO",914205
08031,"Denver, CO",112453863
08033,"Dolores, CO",104012
08035,"Douglas, CO",27926401
08037,"Eagle, CO",6112603
08039,"Elbert, CO",869938
08041,"El Paso, CO",39432765
08043,"Fremont, CO",1311527
08045,"Garfield, CO",4354662
08047,"Gilpin, CO",884024
08049,"Grand, CO",1313436
08051,"Gunnison, CO",1293960
08053,"Hinsdale, CO",45153
08055,"Huerfano, CO",291784
08057,"Jackson, CO",145209
08059,"Jefferson, CO*",39792300
08061,"Kiowa, CO",127467
08063,"Kit Carson, CO",669487
08065,"Lake, CO",367907
08067,"La Plata, CO",3542505
08069,"Larimer, CO",23189382
08071,"Las Animas, CO",545656
08073,"Lincoln, CO",435432
08075,"Logan, CO",1246102
08077,"Mesa, CO",7845373
08079,"Mineral, CO",89172
08081,"Moffat, CO",1229366
08083,"Montezuma, CO",1306841
08085,"Montrose, CO",1907379
08087,"Morgan, CO",1814523
08089,"Otero, CO",597376
08091,"Ouray, CO",261153
08093,"Park, CO",534027
08095,"Phillips, CO",275186
08097,"Pitkin, CO",3326226
08099,"Prowers, CO",582044
08101,"Pueblo, CO",7382106
08103,"Rio Blanco, CO",600720
08105,"Rio Grande, CO",522755
08107,"Routt, CO",2522299
08109,"Saguache, CO",211205
08111,"San Juan, CO",47900
08113,"San Miguel, CO",957353
08115,"Sedgwick, CO",93521
08117,"Summit, CO",3762955
08119,"Teller, CO",1194072
08121,"Washington, CO",231876
08123,"Weld, CO*",26441209
08125,"Yuma, CO",541091
09001,"Fairfield, CT*",107243764
09003,"Hartford, CT*",93533077
09005,"Litchfield, CT*",9784326
09007,"Middlesex, CT*",11537920
09009,"New Haven, CT*",57825611
09011,"New London, CT*",19801404
09013,"Tolland, CT*",5174563
09015,"Windham, CT*",5756040
09110,"Capitol, CT*",(NA)
09120,"Greater Bridgeport, CT*",(NA)
09130,"Lower Connecticut River Valley, CT*",(NA)
09140,"Naugatuck Valley, CT*",(NA)
09150,"Northeastern Connecticut, CT*",(NA)
09160,"Northwest Hills, CT*",(NA)
09170,"South Central Connecticut, CT*",(NA)
09180,"Southeastern Connecticut, CT*",(NA)
09190,"Western Connecticut, CT*",(NA)
10001,"Kent, DE",8029144
10003,"New Castle, DE",66231511
10005,"Sussex, DE",20270238
11001,"District of Columbia, DC",119518924
12001,"Alachua, FL",14587420
12003,"Baker, FL",743243
12005,"Bay, FL",10746303
12007,"Bradford, FL",765256
12009,"Brevard, FL",36721973
12011,"Broward, FL",150597188
12013,"Calhoun, FL",397114
12015,"Charlotte, FL",8321955
12017,"Citrus, FL",6357193
12019,"Clay, FL",7594031
12021,"Collier, FL",31304143
12023,"Columbia, FL",2799625
12027,"DeSoto, FL",1226835
12029,"Dixie, FL",316033
12031,"Duval, FL",89856240
