CAGDP2 Gross domestic product (GDP) by county 1
CAGDP2 Gross domestic product (GDP) by county 1
County
GeoFIPS,GeoName,2004
01001,"Autauga, AL",845920
01003,"Baldwin, AL",3631195
01005,"Barbour, AL",643970
01007,"Bibb, AL",199765
01009,"Blount, AL",617286
01011,"Bullock, AL",152537
01013,"Butler, AL",388446
01015,"Calhoun, AL",2592885
01017,"Chambers, AL",665010
01019,"Cherokee, AL",310817
01021,"Chilton, AL",531420
01023,"Choctaw, AL",455922
01025,"Clarke, AL",534373
01027,"Clay, AL",234405
01029,"Cleburne, AL",197799
01031,"Coffee, AL",798750
01033,"Colbert, AL",1399963
01035,"Conecuh, AL",245428
01037,"Coosa, AL",123559
01039,"Covington, AL",801476
01041,"Crenshaw, AL",243818
01043,"Cullman, AL",1772297
01045,"Dale, AL",1073867
01047,"Dallas, AL",920648
01049,"DeKalb, AL",1460315
01051,"Elmore, AL",1018366
01053,"Escambia, AL",877294
01055,"Etowah, AL",2115619
01057,"Fayette, AL",257698
01059,"Franklin, AL",617596
01061,"Geneva, AL",332187
01063,"Greene, AL",222693
01065,"Hale, AL",230744
01067,"Henry, AL",254159
01069,"Houston, AL",3043236
01071,"Jackson, AL",1173132
01073,"Jefferson, AL",29821202
01075,"Lamar, AL",254975
01077,"Lauderdale, AL",1606539
01079,"Lawrence, AL",803574
01081,"Lee, AL",2215023
01083,"Limestone, AL",1865353
01085,"Lowndes, AL",301838
01087,"Macon, AL",177912
01089,"Madison, AL",10883912
01091,"Marengo, AL",466680
01093,"Marion, AL",645027
01095,"Marshall, AL",2045889
01097,"Mobile, AL",10939590
01099,"Monroe, AL",650061
01101,"Montgomery, AL",7475498
01103,"Morgan, AL",3527796
01105,"Perry, AL",131578
01107,"Pickens, AL",274287
01109,"Pike, AL",729922
01111,"Randolph, AL",337493
01113,"Russell, AL",791872
01115,"St. Clair, AL",1027222
01117,"Shelby, AL",5133330
01119,"Sumter, AL",191623
01121,"Talladega, AL",2163178
01123,"Tallapoosa, AL",818274
01125,"Tuscaloosa, AL",5723938
01127,"Walker, AL",1295660
01129,"Washington, AL",529608
01131,"Wilcox, AL",272875
01133,"Winston, AL",549247
02013,"Aleutians East Borough, AK",141734
02016,"Aleutians West Census Area, AK",264516
02020,"Anchorage Municipality, AK",11132040
02050,"Bethel Census Area, AK",285159
02060,"Bristol Bay Borough, AK",63614
02063,"Chugach Census Area, AK*",(NA)
02066,"Copper River Census Area, AK*",(NA)
02068,"Denali Borough, AK",110940
02070,"Dillingham Census Area, AK",122357
02090,"Fairbanks North Star Borough, AK",2552452
02100,"Haines Borough, AK",58078
02105,"Hoonah-Angoon Census Area, AK*",(NA)
02110,"Juneau City and Borough, AK",876422
02122,"Kenai Peninsula Borough, AK",1852802
02130,"Ketchikan Gateway Borough, AK*",414480
02150,"Kodiak Island Borough, AK",359165
02158,"Kusilvak Census Area, AK*",42137
02164,"Lake and Peninsula Borough, AK",36998
02170,"Matanuska-Susitna Borough, AK",1135072
02180,"Nome Census Area, AK",165250
02185,"North Slope Borough, AK",6538493
02188,"Northwest Arctic Borough, AK",258849
02195,"Petersburg Borough, AK*",(NA)
02198,"Prince of Wales-Hyder Census Area, AK*",(NA)
02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",100681
02220,"Sitka City and Borough, AK",240135
02230,"Skagway Municipality, AK*",(NA)
02232,"Skagway-Hoonah-Angoon Census Area, AK*",75173
02240,"Southeast Fairbanks Census Area, AK",172064
02261,"Valdez-Cordova Census Area, AK*",982087
02275,"Wrangell City and Borough, AK*",(NA)
02280,"Wrangell-Petersburg Census Area, AK*",149287
02282,"Yakutat City and Borough, AK*",17863
02290,"Yukon-Koyukuk Census Area, AK",125127
04001,"Apache, AZ",889734
04003,"Cochise, AZ",1805302
04005,"Coconino, AZ",3326209
04007,"Gila, AZ",886646
04009,"Graham, AZ",350267
