CAGDP2 Gross domestic product (GDP) by county 1
CAGDP2 Gross domestic product (GDP) by county 1
County
GeoFIPS,GeoName,2020
01001,"Autauga, AL",1612691
01003,"Baldwin, AL",7848051
01005,"Barbour, AL",656103
01007,"Bibb, AL",399191
01009,"Blount, AL",803815
01011,"Bullock, AL",235318
01013,"Butler, AL",564705
01015,"Calhoun, AL",3481859
01017,"Chambers, AL",771973
01019,"Cherokee, AL",463972
01021,"Chilton, AL",993789
01023,"Choctaw, AL",530750
01025,"Clarke, AL",772495
01027,"Clay, AL",390489
01029,"Cleburne, AL",227614
01031,"Coffee, AL",1265075
01033,"Colbert, AL",2177774
01035,"Conecuh, AL",303908
01037,"Coosa, AL",165402
01039,"Covington, AL",1123570
01041,"Crenshaw, AL",336914
01043,"Cullman, AL",2638471
01045,"Dale, AL",1498523
01047,"Dallas, AL",1117746
01049,"DeKalb, AL",1723729
01051,"Elmore, AL",1741653
01053,"Escambia, AL",934381
01055,"Etowah, AL",2599637
01057,"Fayette, AL",277432
01059,"Franklin, AL",808636
01061,"Geneva, AL",492788
01063,"Greene, AL",179939
01065,"Hale, AL",234956
01067,"Henry, AL",419830
01069,"Houston, AL",5258182
01071,"Jackson, AL",1302518
01073,"Jefferson, AL",42031416
01075,"Lamar, AL",313235
01077,"Lauderdale, AL",2369245
01079,"Lawrence, AL",493894
01081,"Lee, AL",4943990
01083,"Limestone, AL",3538402
01085,"Lowndes, AL",349922
01087,"Macon, AL",278720
01089,"Madison, AL",21500337
01091,"Marengo, AL",717038
01093,"Marion, AL",802113
01095,"Marshall, AL",3250154
01097,"Mobile, AL",18895004
01099,"Monroe, AL",580912
01101,"Montgomery, AL",10627293
01103,"Morgan, AL",5444982
01105,"Perry, AL",175732
01107,"Pickens, AL",362246
01109,"Pike, AL",1189518
01111,"Randolph, AL",407248
01113,"Russell, AL",1374361
01115,"St. Clair, AL",1868764
01117,"Shelby, AL",12265663
01119,"Sumter, AL",249416
01121,"Talladega, AL",2754354
01123,"Tallapoosa, AL",1236881
01125,"Tuscaloosa, AL",8260240
01127,"Walker, AL",1569552
01129,"Washington, AL",808402
01131,"Wilcox, AL",352628
01133,"Winston, AL",797080
02013,"Aleutians East Borough, AK",240545
02016,"Aleutians West Census Area, AK",900936
02020,"Anchorage Municipality, AK",19236596
02050,"Bethel Census Area, AK",472161
02060,"Bristol Bay Borough, AK",110183
02063,"Chugach Census Area, AK*",1203161
02066,"Copper River Census Area, AK*",75802
02068,"Denali Borough, AK",172999
02070,"Dillingham Census Area, AK",202784
02090,"Fairbanks North Star Borough, AK",3684928
02100,"Haines Borough, AK",77185
02105,"Hoonah-Angoon Census Area, AK*",50752
02110,"Juneau City and Borough, AK",1589746
02122,"Kenai Peninsula Borough, AK",2187746
02130,"Ketchikan Gateway Borough, AK*",634237
02150,"Kodiak Island Borough, AK",551749
02158,"Kusilvak Census Area, AK*",69222
02164,"Lake and Peninsula Borough, AK",53392
02170,"Matanuska-Susitna Borough, AK",2567999
02180,"Nome Census Area, AK",294748
02185,"North Slope Borough, AK",3954780
