CAGDP2 Gross domestic product (GDP) by county 1
CAGDP2 Gross domestic product (GDP) by county 1
County
GeoFIPS,GeoName,2014
01001,"Autauga, AL",1332613
01003,"Baldwin, AL",5357555
01005,"Barbour, AL",664409
01007,"Bibb, AL",295673
01009,"Blount, AL",784212
01011,"Bullock, AL",172241
01013,"Butler, AL",518305
01015,"Calhoun, AL",2991060
01017,"Chambers, AL",658969
01019,"Cherokee, AL",448384
01021,"Chilton, AL",726473
01023,"Choctaw, AL",531383
01025,"Clarke, AL",684869
01027,"Clay, AL",265354
01029,"Cleburne, AL",253463
01031,"Coffee, AL",1105546
01033,"Colbert, AL",2205028
01035,"Conecuh, AL",416743
01037,"Coosa, AL",138668
01039,"Covington, AL",1030732
01041,"Crenshaw, AL",386656
01043,"Cullman, AL",2280045
01045,"Dale, AL",1510024
01047,"Dallas, AL",1071279
01049,"DeKalb, AL",1611705
01051,"Elmore, AL",1429901
01053,"Escambia, AL",958441
01055,"Etowah, AL",2473291
01057,"Fayette, AL",263427
01059,"Franklin, AL",739370
01061,"Geneva, AL",429994
01063,"Greene, AL",221083
01065,"Hale, AL",232655
01067,"Henry, AL",312565
01069,"Houston, AL",3957984
01071,"Jackson, AL",1327684
01073,"Jefferson, AL",35687460
01075,"Lamar, AL",281946
01077,"Lauderdale, AL",2133670
01079,"Lawrence, AL",541835
01081,"Lee, AL",3805815
01083,"Limestone, AL",2568957
01085,"Lowndes, AL",416567
01087,"Macon, AL",244609
01089,"Madison, AL",15824257
01091,"Marengo, AL",615110
01093,"Marion, AL",720400
01095,"Marshall, AL",2582196
01097,"Mobile, AL",16182737
01099,"Monroe, AL",575715
01101,"Montgomery, AL",9246665
01103,"Morgan, AL",4478026
01105,"Perry, AL",163228
01107,"Pickens, AL",345188
01109,"Pike, AL",1033580
01111,"Randolph, AL",409267
01113,"Russell, AL",1162254
01115,"St. Clair, AL",1612000
01117,"Shelby, AL",9068585
01119,"Sumter, AL",265752
01121,"Talladega, AL",2494412
01123,"Tallapoosa, AL",1032274
01125,"Tuscaloosa, AL",7359156
01127,"Walker, AL",1605795
01129,"Washington, AL",795144
01131,"Wilcox, AL",325842
01133,"Winston, AL",594106
02013,"Aleutians East Borough, AK",122408
02016,"Aleutians West Census Area, AK",359558
02020,"Anchorage Municipality, AK",17107371
02050,"Bethel Census Area, AK",446692
02060,"Bristol Bay Borough, AK",103546
02063,"Chugach Census Area, AK*",(NA)
02066,"Copper River Census Area, AK*",(NA)
02068,"Denali Borough, AK",225084
02070,"Dillingham Census Area, AK",204814
02090,"Fairbanks North Star Borough, AK",3725860
02100,"Haines Borough, AK",84173
02105,"Hoonah-Angoon Census Area, AK*",59743
02110,"Juneau City and Borough, AK",1607848
02122,"Kenai Peninsula Borough, AK",2721165
02130,"Ketchikan Gateway Borough, AK*",662078
02150,"Kodiak Island Borough, AK",594751
02158,"Kusilvak Census Area, AK*",62217
02164,"Lake and Peninsula Borough, AK",58688
02170,"Matanuska-Susitna Borough, AK",2046965
02180,"Nome Census Area, AK",280579
02185,"North Slope Borough, AK",11867241
02188,"Northwest Arctic Borough, AK",514588
02195,"Petersburg Borough, AK*",133460
02198,"Prince of Wales-Hyder Census Area, AK*",160446
02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",(NA)
02220,"Sitka City and Borough, AK",384984
02230,"Skagway Municipality, AK*",71392
02232,"Skagway-Hoonah-Angoon Census Area, AK*",(NA)
02240,"Southeast Fairbanks Census Area, AK",500813
02261,"Valdez-Cordova Census Area, AK*",2012444
02275,"Wrangell City and Borough, AK*",64348
02280,"Wrangell-Petersburg Census Area, AK*",(NA)
02282,"Yakutat City and Borough, AK*",29565
02290,"Yukon-Koyukuk Census Area, AK",147631
04001,"Apache, AZ",1692870
04003,"Cochise, AZ",2483126
04005,"Coconino, AZ",5215745
04007,"Gila, AZ",1456008
04009,"Graham, AZ",546367
04011,"Greenlee, AZ",1565833
04012,"La Paz, AZ",392442
04013,"Maricopa, AZ",181341511
04015,"Mohave, AZ",4331759
